time,x,y,z
14503,0.8457,-0.1298,0.1176
14524,0.8417,-0.1398,0.1072
14538,0.839,-0.1469,0.09797
14559,0.8346,-0.1495,0.09191
14572,0.8315,-0.16,0.08718
14587,0.8268,-0.1648,0.08024
14605,0.8248,-0.1658,0.07554
14622,0.8219,-0.1745,0.07071
14649,0.8217,-0.1685,0.07037
14671,0.8195,-0.172,0.06399
14688,0.8176,-0.178,0.05999
14708,0.8149,-0.1735,0.05417
14722,0.8127,-0.169,0.04855
14738,0.8091,-0.1611,0.03781
14757,0.8089,-0.1534,0.03288
14773,0.8069,-0.1566,0.02882
14790,0.8087,-0.1529,0.02214
14804,0.8047,-0.1573,0.0113
14823,0.8027,-0.1606,0.007128
14850,0.8693,-0.169,0.03117
14871,0.8598,-0.1797,0.02352
14892,0.8581,-0.1811,0.02617
14917,0.8525,-0.1884,0.02228
14937,0.848,-0.1922,0.01723
14954,0.8447,-0.1959,0.01402
14969,0.8428,-0.198,0.01286
14984,0.8405,-0.2021,0.01013
15003,0.8391,-0.2074,0.008158
15021,0.8363,-0.2107,0.005467
15039,0.8367,-0.2132,0.003882
15050,0.8381,-0.2118,0.001447
15068,0.8409,-0.2073,0.004956
15086,0.8391,-0.2096,0.002616
15100,0.8427,-0.2033,0.00776
15118,0.8455,-0.2025,0.007039
15133,0.8448,-0.2036,0.005636
15151,0.8456,-0.2037,0.002672
15167,0.8461,-0.2055,0.002112
15185,0.8454,-0.2066,0.0007742
15201,0.8462,-0.2047,0.002079
15217,0.846,-0.2052,0.001215
15236,0.7924,-0.1802,-0.04779
15252,0.1749,-0.2401,0.2008
15269,0.2045,-0.2344,0.1925
15285,0.112,-0.2522,0.2183
15708,0.8795,-0.2274,0.0154
